날짜,카테고리,키워드,월간검색량,블로그문서수,포화도,상위노출
2026-01-04 02:34,부동산,부평역,47080,411273,8.74,🔴
2026-01-04 02:34,부동산,무직자대출,31900,284126,8.91,🔴
2026-01-04 02:34,부동산,3기신도시,21090,238094,11.29,🔴
2026-01-04 02:34,부동산,청년임대주택,21650,271601,12.55,🔴
2026-01-04 02:34,부동산,일수계산,16500,220279,13.35,🔴
2026-01-04 02:34,부동산,서울아파트매매,23150,349601,15.1,🔴
2026-01-04 02:34,부동산,청년주택,47300,747762,15.81,🔴
2026-01-04 02:34,부동산,대환대출,21760,365078,16.78,🔴
2026-01-04 02:34,부동산,금리인하,85300,1448256,16.98,🔴
2026-01-04 02:34,부동산,신혼부부대출,22710,392524,17.28,🔴
2026-01-04 02:34,부동산,주택담보대출금리,42600,764173,17.94,🔴
2026-01-04 02:34,부동산,아파트실거래가,44700,869833,19.46,🔴
2026-01-04 02:34,부동산,전세자금대출,49700,990534,19.93,🔴
2026-01-04 02:34,부동산,동탄호수공원,13570,298216,21.98,🔴
2026-01-04 02:34,부동산,민간임대아파트,14200,320441,22.57,🔴
2026-01-04 02:34,부동산,전세자금대출한도,15850,390326,24.63,🔴
2026-01-04 02:34,부동산,소액대출,30970,766757,24.76,🔴
2026-01-04 02:34,부동산,LTV,19780,557031,28.16,🔴
2026-01-04 02:34,부동산,전세대출,68600,1947340,28.39,🔴
2026-01-04 02:34,부동산,아파트매매,40480,1175368,29.04,🔴
2026-01-04 02:34,부동산,월세보증금대출,15400,566784,36.8,🔴
2026-01-04 02:34,부동산,전세자금대출금리,12620,486351,38.54,🔴
2026-01-04 02:34,부동산,주택청약,38100,1595270,41.87,🔴
2026-01-04 02:34,부동산,이자계산,19650,823266,41.9,🔴
2026-01-04 02:34,부동산,전세대출조건,14800,679371,45.9,🔴
2026-01-04 02:34,부동산,전세대출금리,14600,724458,49.62,🔴
2026-01-04 02:34,부동산,저축은행금리,12360,701952,56.79,🔴
2026-01-04 02:34,부동산,청약,56200,3231315,57.5,🔴
2026-01-04 02:34,부동산,저축은행,23460,1463162,62.37,🔴
2026-01-04 02:34,부동산,청약일정,14690,976155,66.45,🔴
2026-01-04 02:34,부동산,서울집값,12880,907363,70.45,🔴
2026-01-04 02:34,부동산,신용대출,43610,3074647,70.5,🔴
2026-01-04 02:34,부동산,대출,91700,10096571,110.1,🔴
2026-01-04 02:34,부동산,채권,33800,4424915,130.91,🔴
2026-01-04 02:34,부동산,임대아파트,19740,3261560,165.23,🔴
2026-01-04 02:34,부동산,아파트시세,14480,2980456,205.83,🔴
2026-01-04 02:34,부동산,임대주택,14240,3765570,264.44,🔴
2026-01-04 02:34,부동산,전세,27980,7457965,266.55,🔴
2026-01-04 02:34,부동산,서울아파트,17550,6519406,371.48,🔴
2026-01-04 02:35,금융,삼성생명고객센터,99600,1086,0.01,🟢
2026-01-04 02:35,금융,환율조회,988000,15274,0.02,🟢
2026-01-04 02:35,금융,대출계산기,489600,8216,0.02,🟢
2026-01-04 02:35,금융,대출이자계산기,362100,5866,0.02,🟢
2026-01-04 02:35,금융,대한전선주가,370100,30225,0.08,🟢
2026-01-04 02:35,금융,삼성화재다이렉트,357200,31239,0.09,🟢
2026-01-04 02:35,금융,적금계산기,248200,23382,0.09,🟢
2026-01-04 02:35,금융,주택담보대출계산기,39700,3684,0.09,🟢
2026-01-04 02:35,금융,예금이자계산기,145800,15626,0.11,🟢
2026-01-04 02:35,금융,환율,24052700,3267532,0.14,🟢
2026-01-04 02:35,금융,DTI계산기,45200,6451,0.14,🟢
2026-01-04 02:35,금융,정기예금금리비교,57200,8832,0.15,🟢
2026-01-04 02:35,금융,LTV계산기,56200,9632,0.17,🟢
2026-01-04 02:35,금융,주택담보대출상품정보,61900,11928,0.19,🟢
2026-01-04 02:35,금융,엔젤로보틱스주가,40890,7722,0.19,🟢
2026-01-04 02:35,금융,이자계산기,325600,72017,0.22,🟢
2026-01-04 02:35,금융,증시휴장일,46000,12531,0.27,🟢
2026-01-04 02:35,금융,셀트리온주가,538500,149004,0.28,🟢
2026-01-04 02:35,금융,청년도약계좌,280600,81537,0.29,🟢
2026-01-04 02:35,금융,기아차주가,232730,73394,0.32,🟢
2026-01-04 02:35,금융,현대차주가,874300,370635,0.42,🟢
2026-01-04 02:35,금융,테슬라주가,1215000,529540,0.44,🟢
2026-01-04 02:35,금융,트레이딩뷰,83200,41004,0.49,🟢
2026-01-04 02:35,금융,엔비디아주가,844600,432868,0.51,🟡
2026-01-04 02:35,금융,파킹통장,187300,95857,0.51,🟡
2026-01-04 02:35,금융,AIA생명보험,47400,24986,0.53,🟡
2026-01-04 02:35,금융,CMA통장,66580,36335,0.55,🟡
2026-01-04 02:35,금융,대출금리계산기,48400,34935,0.72,🟡
2026-01-04 02:35,금융,삼성화재,659500,478282,0.73,🟡
2026-01-04 02:35,금융,예금금리비교,52700,41129,0.78,🟡
2026-01-04 02:35,금융,금리계산기,66300,58253,0.88,🟡
2026-01-04 02:35,금융,적금추천,44700,39698,0.89,🟡
2026-01-04 02:35,금융,브라운체온계,45850,44369,0.97,🟡
2026-01-04 02:35,금융,나스닥,1313000,1304858,0.99,🟡
2026-01-04 02:35,금융,이노시톨,95600,96173,1.01,🟠
2026-01-04 02:35,금융,QQQ주가,42820,46906,1.1,🟠
2026-01-04 02:35,금융,달러인덱스,196900,230810,1.17,🟠
2026-01-04 02:35,금융,소상공인정책자금,183000,272851,1.49,🟠
2026-01-04 02:35,금융,삼성다이렉트보험,69500,110987,1.6,🔴
2026-01-04 02:35,금융,TQQQ,42100,68210,1.62,🔴
2026-01-04 02:35,금융,비과세종합저축,63500,106592,1.68,🔴
2026-01-04 02:35,금융,저축은행예금,189200,323140,1.71,🔴
2026-01-04 02:35,금융,CMA,92200,182990,1.98,🔴
2026-01-04 02:35,금융,음식물처리기,132800,269106,2.03,🔴
2026-01-04 02:35,금융,S&P500,430600,970781,2.25,🔴
2026-01-04 02:35,금융,비상금대출,41370,108110,2.61,🔴
2026-01-04 02:35,금융,정기예금금리,56500,164276,2.91,🔴
2026-01-04 02:35,금융,연금저축펀드,55300,162319,2.94,🔴
2026-01-04 02:35,금융,노령연금,38120,122372,3.21,🔴
2026-01-04 02:35,금융,공모주일정,80800,280722,3.47,🔴
2026-01-04 02:35,금융,하나손해보험,59100,215407,3.64,🔴
2026-01-04 02:35,금융,삼성화재자동차보험,40400,158054,3.91,🔴
2026-01-04 02:35,금융,증시,595700,2619079,4.4,🔴
2026-01-04 02:35,금융,베이비페어,76400,361861,4.74,🔴
2026-01-04 02:35,금융,저축은행적금,51100,266037,5.21,🔴
2026-01-04 02:35,금융,KOSPI,56600,296073,5.23,🔴
2026-01-04 02:35,금융,소상공인지원금,71900,396768,5.52,🔴
2026-01-04 02:35,금융,주담대금리,52900,292909,5.54,🔴
2026-01-04 02:35,금융,예금금리,128100,723048,5.64,🔴
2026-01-04 02:35,금융,학자금대출,45800,259143,5.66,🔴
2026-01-04 02:35,금융,공모주,147500,930179,6.31,🔴
2026-01-04 02:35,금융,퇴직연금,67400,429686,6.38,🔴
2026-01-04 02:35,금융,AI관련주,37930,324148,8.55,🔴
2026-01-04 02:35,금융,청년지원금,38080,365738,9.6,🔴
2026-01-04 02:35,금융,소상공인대출,41670,408061,9.79,🔴
2026-01-04 02:35,금융,적금,141300,1396289,9.88,🔴
2026-01-04 02:35,금융,증권,452300,4869860,10.77,🔴
2026-01-04 02:35,금융,국채금리,75700,841562,11.12,🔴
2026-01-04 02:35,금융,예금,133900,1862562,13.91,🔴
2026-01-04 02:35,금융,금리인하,85300,1448256,16.98,🔴
2026-01-04 02:35,금융,시상식,90400,1602338,17.72,🔴
2026-01-04 02:35,금융,주택담보대출금리,42600,764173,17.94,🔴
2026-01-04 02:35,금융,전세자금대출,49700,990534,19.93,🔴
2026-01-04 02:35,금융,전세대출,68600,1947340,28.39,🔴
2026-01-04 02:35,금융,꽃다발,121800,3906275,32.07,🔴
2026-01-04 02:35,금융,개인회생,62400,3033368,48.61,🔴
2026-01-04 02:35,금융,금리,126400,7229453,57.2,🔴
2026-01-04 02:35,금융,신용대출,43610,3074648,70.5,🔴
2026-01-04 02:35,금융,대출,91700,10096572,110.1,🔴
2026-01-04 02:35,금융,은행,86110,17013905,197.58,🔴
2026-01-04 02:36,자동차,환율조회,988000,15274,0.02,🟢
2026-01-04 02:36,자동차,셀토스풀체인지,188200,9779,0.05,🟢
2026-01-04 02:36,자동차,환율,24052700,3267532,0.14,🟢
2026-01-04 02:36,자동차,GV90,82100,17537,0.21,🟢
2026-01-04 02:36,자동차,캐스퍼일렉트릭,54640,12447,0.23,🟢
2026-01-04 02:36,자동차,셀토스,516800,170300,0.33,🟢
2026-01-04 02:36,자동차,두산퓨얼셀,169100,58087,0.34,🟢
2026-01-04 02:36,자동차,테슬라모델Y,358500,147529,0.41,🟢
2026-01-04 02:36,자동차,볼보XC60,73800,38445,0.52,🟡
2026-01-04 02:36,자동차,EV9,97200,51212,0.53,🟡
2026-01-04 02:36,자동차,K8하이브리드,68000,35963,0.53,🟡
2026-01-04 02:36,자동차,렉서스ES300H,86200,47605,0.55,🟡
2026-01-04 02:36,자동차,CMA통장,66580,36335,0.55,🟡
2026-01-04 02:36,자동차,폴스타,74000,43640,0.59,🟡
2026-01-04 02:36,자동차,GV70,223500,141906,0.63,🟡
2026-01-04 02:36,자동차,BMW5시리즈,92700,59047,0.64,🟡
2026-01-04 02:36,자동차,셀토스하이브리드,86400,56145,0.65,🟡
2026-01-04 02:36,자동차,BYD,178000,127713,0.72,🟡
2026-01-04 02:36,자동차,GV60,58000,44940,0.77,🟡
2026-01-04 02:36,자동차,테슬라모델X,105400,84317,0.8,🟡
2026-01-04 02:36,자동차,테슬라FSD,64700,59027,0.91,🟡
2026-01-04 02:36,자동차,EV6,116000,115949,1.0,🟡
2026-01-04 02:36,자동차,BYD전기차,86800,86438,1.0,🟡
2026-01-04 02:36,자동차,코나하이브리드,61990,62567,1.01,🟠
2026-01-04 02:36,자동차,BMWX7,64400,66516,1.03,🟠
2026-01-04 02:36,자동차,자동차검사소,68800,85647,1.24,🟠
2026-01-04 02:36,자동차,테슬라모델3,103200,133443,1.29,🟠
2026-01-04 02:36,자동차,아반떼CN7,67710,88877,1.31,🟠
2026-01-04 02:36,자동차,테슬라모델S,55400,78832,1.42,🟠
2026-01-04 02:36,자동차,니로하이브리드,75100,114209,1.52,🔴
2026-01-04 02:36,자동차,아이오닉5,132500,222542,1.68,🔴
2026-01-04 02:36,자동차,아이오닉6,83800,142758,1.7,🔴
2026-01-04 02:36,자동차,제네시스G80,182800,319489,1.75,🔴
2026-01-04 02:36,자동차,르노코리아,69400,121959,1.76,🔴
2026-01-04 02:36,자동차,아반떼N,55190,101251,1.83,🔴
2026-01-04 02:36,자동차,카니발하이브리드,105300,193394,1.84,🔴
2026-01-04 02:36,자동차,스포티지하이브리드,90200,167965,1.86,🔴
2026-01-04 02:36,자동차,윈터타이어,54360,100927,1.86,🔴
2026-01-04 02:36,자동차,팰리세이드,138500,271946,1.96,🔴
2026-01-04 02:36,자동차,현대차,765100,1507355,1.97,🔴
2026-01-04 02:36,자동차,벤츠S클래스,58580,122745,2.1,🔴
2026-01-04 02:36,자동차,BMWX3,92200,202299,2.19,🔴
2026-01-04 02:36,자동차,제네시스G90,58380,129801,2.22,🔴
2026-01-04 02:36,자동차,IRP,103300,234465,2.27,🔴
2026-01-04 02:36,자동차,G80,166200,387147,2.33,🔴
2026-01-04 02:36,자동차,BMWX5,88900,241033,2.71,🔴
2026-01-04 02:36,자동차,투싼하이브리드,59140,161371,2.73,🔴
2026-01-04 02:36,자동차,무쏘,67000,184148,2.75,🔴
2026-01-04 02:36,자동차,스포티지,283000,781752,2.76,🔴
2026-01-04 02:36,자동차,주가지수,521000,1475588,2.83,🔴
2026-01-04 02:36,자동차,그랜저하이브리드,90000,254893,2.83,🔴
2026-01-04 02:36,자동차,교통안전공단,61100,176180,2.88,🔴
2026-01-04 02:36,자동차,벤츠E클래스,131200,388085,2.96,🔴
2026-01-04 02:36,자동차,모델Y,94700,334886,3.54,🔴
2026-01-04 02:36,자동차,기아차,139700,529812,3.79,🔴
2026-01-04 02:36,자동차,포르쉐,197800,766307,3.87,🔴
2026-01-04 02:36,자동차,한국타이어,111600,440579,3.95,🔴
2026-01-04 02:36,자동차,아우디A6,59060,236495,4.0,🔴
2026-01-04 02:36,자동차,람보르기니,68700,275732,4.01,🔴
2026-01-04 02:36,자동차,마세라티,58000,240360,4.14,🔴
2026-01-04 02:36,자동차,투싼,158400,676592,4.27,🔴
2026-01-04 02:36,자동차,전기차보조금,77400,342289,4.42,🔴
2026-01-04 02:36,자동차,레인지로버,58260,257585,4.42,🔴
2026-01-04 02:36,자동차,아반떼,241900,1142415,4.72,🔴
2026-01-04 02:36,자동차,그랜저,242800,1318554,5.43,🔴
2026-01-04 02:36,자동차,K9,67000,379685,5.67,🔴
2026-01-04 02:36,자동차,소형SUV,59000,378257,6.41,🔴
2026-01-04 02:36,자동차,볼보,93500,621190,6.64,🔴
2026-01-04 02:36,자동차,LS,92500,659247,7.13,🔴
2026-01-04 02:36,자동차,K5,113300,901375,7.96,🔴
2026-01-04 02:36,자동차,카니발,176400,1524659,8.64,🔴
2026-01-04 02:36,자동차,쉐보레,106000,1009786,9.53,🔴
2026-01-04 02:36,자동차,BMW,291100,2935262,10.08,🔴
2026-01-04 02:36,자동차,기아,358300,4037552,11.27,🔴
2026-01-04 02:36,자동차,폭스바겐,93400,1117920,11.97,🔴
2026-01-04 02:36,자동차,중고차,302900,4799495,15.85,🔴
2026-01-04 02:36,자동차,전기차,112300,2674456,23.82,🔴
2026-01-04 02:36,자동차,SUV,60200,2257058,37.49,🔴
2026-01-04 02:36,자동차,타이어,91400,5198939,56.88,🔴
2026-01-04 02:36,자동차,자동차,141900,24241823,170.84,🔴
2026-01-04 02:38,건강/의료,엘지화학,129490,14196,0.11,🟢
2026-01-04 02:38,건강/의료,대장암초기증상,33900,10230,0.3,🟢
2026-01-04 02:38,건강/의료,가다실9가가격,26230,7899,0.3,🟢
2026-01-04 02:38,건강/의료,미주신경성실신,46090,17937,0.39,🟢
2026-01-04 02:38,건강/의료,위고비,201400,99081,0.49,🟢
2026-01-04 02:38,건강/의료,노보노디스크,67500,48178,0.71,🟡
2026-01-04 02:38,건강/의료,노로바이러스,146200,143637,0.98,🟡
2026-01-04 02:38,건강/의료,휴메딕스,24920,31136,1.25,🟠
2026-01-04 02:38,건강/의료,왼쪽옆구리통증,42400,55659,1.31,🟠
2026-01-04 02:38,건강/의료,대장내시경전음식,51940,75101,1.45,🟠
2026-01-04 02:38,건강/의료,소상공인정책자금,183000,272851,1.49,🟠
2026-01-04 02:38,건강/의료,이비인후과,571500,877697,1.54,🔴
2026-01-04 02:38,건강/의료,백일해예방접종,34370,56020,1.63,🔴
2026-01-04 02:38,건강/의료,대웅제약,74200,134020,1.81,🔴
2026-01-04 02:38,건강/의료,동아에스티,24830,48526,1.95,🔴
2026-01-04 02:38,건강/의료,국가건강검진예약,27150,60566,2.23,🔴
2026-01-04 02:38,건강/의료,갑상선암증상,39330,94210,2.4,🔴
2026-01-04 02:38,건강/의료,직장인건강검진,51000,132725,2.6,🔴
2026-01-04 02:38,건강/의료,폐암초기증상,43090,122158,2.83,🔴
2026-01-04 02:38,건강/의료,크론병,42750,122241,2.86,🔴
2026-01-04 02:38,건강/의료,대상포진증상,80970,262519,3.24,🔴
2026-01-04 02:38,건강/의료,위암초기증상,36090,118440,3.28,🔴
2026-01-04 02:38,건강/의료,대상포진,133600,440877,3.3,🔴
2026-01-04 02:38,건강/의료,건강관리협회,43480,162279,3.73,🔴
2026-01-04 02:38,건강/의료,국가건강검진,71100,271660,3.82,🔴
2026-01-04 02:38,건강/의료,대상포진예방접종,23820,92022,3.86,🔴
2026-01-04 02:38,건강/의료,갑상선기능저하증,61920,245725,3.97,🔴
2026-01-04 02:38,건강/의료,내과,458300,1902447,4.15,🔴
2026-01-04 02:38,건강/의료,자궁경부암검사,54660,235348,4.31,🔴
2026-01-04 02:38,건강/의료,갑상선기능항진증,38150,168916,4.43,🔴
2026-01-04 02:38,건강/의료,소상공인지원금,71900,396768,5.52,🔴
2026-01-04 02:38,건강/의료,당뇨초기증상,67920,377815,5.56,🔴
2026-01-04 02:38,건강/의료,파킨슨병,52460,328102,6.25,🔴
2026-01-04 02:38,건강/의료,정신건강의학과,43220,272655,6.31,🔴
2026-01-04 02:38,건강/의료,가정의학과,50980,325096,6.38,🔴
2026-01-04 02:38,건강/의료,간호조무사,40780,286984,7.04,🔴
2026-01-04 02:38,건강/의료,과민성대장증후군,39650,285578,7.2,🔴
2026-01-04 02:38,건강/의료,역류성식도염,59530,447541,7.52,🔴
2026-01-04 02:38,건강/의료,국민건강검진,29780,224140,7.53,🔴
2026-01-04 02:38,건강/의료,소아과,139370,1061704,7.62,🔴
2026-01-04 02:38,건강/의료,대장암증상,33610,260180,7.74,🔴
2026-01-04 02:38,건강/의료,다이어트약,26060,204963,7.87,🔴
2026-01-04 02:38,건강/의료,갑상선암,30560,263845,8.63,🔴
2026-01-04 02:38,건강/의료,건강검진예약,49300,447554,9.08,🔴
2026-01-04 02:38,건강/의료,고지혈증,84300,830194,9.85,🔴
2026-01-04 02:38,건강/의료,대장내시경,36120,376028,10.41,🔴
2026-01-04 02:38,건강/의료,위염증상,36170,425986,11.78,🔴
2026-01-04 02:38,건강/의료,아랫배통증,29720,350023,11.78,🔴
2026-01-04 02:38,건강/의료,전립선암,24290,294469,12.12,🔴
2026-01-04 02:38,건강/의료,독감예방접종,23420,302473,12.92,🔴
2026-01-04 02:38,건강/의료,설날,197100,2599452,13.19,🔴
2026-01-04 02:38,건강/의료,지방간,23480,362264,15.43,🔴
2026-01-04 02:38,건강/의료,심근경색,36040,661871,18.36,🔴
2026-01-04 02:38,건강/의료,방광염,28980,566943,19.56,🔴
2026-01-04 02:38,건강/의료,건강검진,159200,3238086,20.34,🔴
2026-01-04 02:38,건강/의료,독감,89600,1877733,20.96,🔴
2026-01-04 02:38,건강/의료,갑상선증상,30500,715865,23.47,🔴
2026-01-04 02:38,건강/의료,응급실,52040,1253251,24.08,🔴
2026-01-04 02:38,건강/의료,고관절통증,25210,632802,25.1,🔴
2026-01-04 02:38,건강/의료,콜레스테롤수치,58940,1551061,26.32,🔴
2026-01-04 02:38,건강/의료,장염,32070,895631,27.93,🔴
2026-01-04 02:38,건강/의료,면역력영양제,25070,710626,28.35,🔴
2026-01-04 02:38,건강/의료,허리디스크증상,23350,690150,29.56,🔴
2026-01-04 02:38,건강/의료,치과,269800,8110968,30.06,🔴
2026-01-04 02:38,건강/의료,위염,23930,838058,35.02,🔴
2026-01-04 02:38,건강/의료,폐렴,31960,1124445,35.18,🔴
2026-01-04 02:38,건강/의료,석류,28270,994578,35.18,🔴
2026-01-04 02:38,건강/의료,당뇨증상,24760,1117427,45.13,🔴
2026-01-04 02:38,건강/의료,갑상선,29320,1398475,47.7,🔴
2026-01-04 02:38,건강/의료,한방병원,32030,1561066,48.74,🔴
2026-01-04 02:38,건강/의료,요양병원,29030,1522924,52.46,🔴
2026-01-04 02:38,건강/의료,소상공인,27580,2111276,76.55,🔴
2026-01-04 02:38,건강/의료,통풍,38920,3347985,86.02,🔴
2026-01-04 02:38,건강/의료,콜레스테롤,28840,3179203,110.24,🔴
2026-01-04 02:38,건강/의료,외과,36350,4725561,130.0,🔴
2026-01-04 02:38,건강/의료,고혈압,27510,3649127,132.65,🔴
2026-01-04 02:38,건강/의료,당뇨,23500,3312863,140.97,🔴
2026-01-04 02:38,건강/의료,병원,187000,35003163,187.18,🔴
2026-01-04 02:38,건강/의료,한식,39460,7477027,189.48,🔴
2026-01-04 02:38,건강/의료,감기,28080,13299420,473.63,🔴
2026-01-04 02:39,IT/모바일,겔럭시S25,28020,599,0.02,🟢
2026-01-04 02:39,IT/모바일,갤럭시S26,304100,11177,0.04,🟢
2026-01-04 02:39,IT/모바일,듀퐁폰,7980,1434,0.18,🟢
2026-01-04 02:39,IT/모바일,S26,66100,14303,0.22,🟢
2026-01-04 02:39,IT/모바일,아이폰16E,36140,11545,0.32,🟢
2026-01-04 02:39,IT/모바일,아이폰SE1,12030,4777,0.4,🟢
2026-01-04 02:39,IT/모바일,갤럭시S25,381400,163499,0.43,🟢
2026-01-04 02:39,IT/모바일,갤럭시S25울트라,130400,66683,0.51,🟡
2026-01-04 02:39,IT/모바일,갤럭시워치8,158200,101975,0.64,🟡
2026-01-04 02:39,IT/모바일,갤럭시S25울트라케이스,25220,17034,0.68,🟡
2026-01-04 02:39,IT/모바일,아이폰17,523100,396416,0.76,🟡
2026-01-04 02:39,IT/모바일,갤럭시S25플러스,42440,38428,0.91,🟡
2026-01-04 02:39,IT/모바일,S25울트라,76000,70376,0.93,🟡
2026-01-04 02:39,IT/모바일,S25플러스,34770,40659,1.17,🟠
2026-01-04 02:39,IT/모바일,삼성핸드폰신형,10810,13895,1.29,🟠
2026-01-04 02:39,IT/모바일,갤럭시S24FE,14750,19534,1.32,🟠
2026-01-04 02:39,IT/모바일,누끼따기,18280,26469,1.45,🟠
2026-01-04 02:39,IT/모바일,S24FE,12800,20988,1.64,🔴
2026-01-04 02:39,IT/모바일,아이폰16프로,91800,169454,1.85,🔴
2026-01-04 02:39,IT/모바일,S25,97200,191142,1.97,🔴
2026-01-04 02:39,IT/모바일,갤럭시S24자급제,9590,23434,2.44,🔴
2026-01-04 02:39,IT/모바일,아이폰16PRO,25320,65796,2.6,🔴
2026-01-04 02:39,IT/모바일,세탁기건조기일체형,19270,62941,3.27,🔴
2026-01-04 02:39,IT/모바일,아이폰13미니,38610,128131,3.32,🔴
2026-01-04 02:39,IT/모바일,S24울트라,24100,83156,3.45,🔴
2026-01-04 02:39,IT/모바일,갤럭시S24울트라,22610,79656,3.52,🔴
2026-01-04 02:39,IT/모바일,갤럭시S24,44840,169568,3.78,🔴
2026-01-04 02:39,IT/모바일,배경지우기,10590,44664,4.22,🔴
2026-01-04 02:39,IT/모바일,S24플러스,11740,50399,4.29,🔴
2026-01-04 02:39,IT/모바일,갤럭시S24플러스,10900,47759,4.38,🔴
2026-01-04 02:39,IT/모바일,김영호,16050,75275,4.69,🔴
2026-01-04 02:39,IT/모바일,갤럭시25울트라,11240,54465,4.85,🔴
2026-01-04 02:39,IT/모바일,아이폰16,104900,521328,4.97,🔴
2026-01-04 02:39,IT/모바일,아이폰보상판매,8690,44402,5.11,🔴
2026-01-04 02:39,IT/모바일,삼성폰,14670,77821,5.3,🔴
2026-01-04 02:39,IT/모바일,통돌이세탁기,46930,281993,6.01,🔴
2026-01-04 02:39,IT/모바일,미니건조기,23270,143878,6.18,🔴
2026-01-04 02:39,IT/모바일,변리사,42540,265966,6.25,🔴
2026-01-04 02:39,IT/모바일,특허조회,7900,50593,6.4,🔴
2026-01-04 02:39,IT/모바일,아이폰15프로맥스,10260,69442,6.77,🔴
2026-01-04 02:39,IT/모바일,아이폰15PRO,13300,92305,6.94,🔴
2026-01-04 02:39,IT/모바일,아이폰15프로,30710,220548,7.18,🔴
2026-01-04 02:39,IT/모바일,미세먼지,1034700,7657487,7.4,🔴
2026-01-04 02:39,IT/모바일,세탁기렌탈,9580,75222,7.85,🔴
2026-01-04 02:39,IT/모바일,아이폰자급제,15720,127232,8.09,🔴
2026-01-04 02:39,IT/모바일,아이패드,267800,2396855,8.95,🔴
2026-01-04 02:39,IT/모바일,아이폰XS,17950,161878,9.02,🔴
2026-01-04 02:39,IT/모바일,S24,16410,194752,11.87,🔴
2026-01-04 02:39,IT/모바일,AI이미지생성,26310,314458,11.95,🔴
2026-01-04 02:39,IT/모바일,아이폰15,64880,798665,12.31,🔴
2026-01-04 02:39,IT/모바일,KT인터넷해지,12980,161353,12.43,🔴
2026-01-04 02:39,IT/모바일,아이폰12미니,12960,161396,12.45,🔴
2026-01-04 02:39,IT/모바일,아이폰7,17890,237458,13.27,🔴
2026-01-04 02:39,IT/모바일,세탁기건조기세트,8280,115884,14.0,🔴
2026-01-04 02:39,IT/모바일,누끼,9580,138699,14.48,🔴
2026-01-04 02:39,IT/모바일,아이폰13,38880,604725,15.55,🔴
2026-01-04 02:39,IT/모바일,갤럭시자급제,9550,158831,16.63,🔴
2026-01-04 02:39,IT/모바일,갤럭시자급제폰,7950,136320,17.15,🔴
2026-01-04 02:39,IT/모바일,드럼세탁기,42680,797353,18.68,🔴
2026-01-04 02:39,IT/모바일,갤럭시25,16350,330776,20.23,🔴
2026-01-04 02:39,IT/모바일,폴더블폰,10120,211693,20.92,🔴
2026-01-04 02:39,IT/모바일,전기밥솥,32040,705877,22.03,🔴
2026-01-04 02:39,IT/모바일,핸드폰성지,13800,321370,23.29,🔴
2026-01-04 02:39,IT/모바일,삼성핸드폰,25230,659735,26.15,🔴
2026-01-04 02:39,IT/모바일,빨래건조기,17460,539209,30.88,🔴
2026-01-04 02:39,IT/모바일,단기임대,18840,582016,30.89,🔴
2026-01-04 02:39,IT/모바일,배경제거,18020,604669,33.56,🔴
2026-01-04 02:39,IT/모바일,건조기,65900,2254195,34.21,🔴
2026-01-04 02:39,IT/모바일,아이폰,179300,6506380,36.29,🔴
2026-01-04 02:39,IT/모바일,세탁기건조기,26460,1095929,41.42,🔴
2026-01-04 02:39,IT/모바일,밥솥,44300,1875690,42.34,🔴
2026-01-04 02:39,IT/모바일,삼성휴대폰,14430,804430,55.75,🔴
2026-01-04 02:39,IT/모바일,갤럭시울트라,8080,463637,57.38,🔴
2026-01-04 02:39,IT/모바일,세탁기,84400,5531096,65.53,🔴
2026-01-04 02:39,IT/모바일,삼성전자전망,11020,847869,76.94,🔴
2026-01-04 02:39,IT/모바일,아이폰12,12040,997220,82.83,🔴
2026-01-04 02:39,IT/모바일,삼성갤럭시,19650,1707417,86.89,🔴
2026-01-04 02:39,IT/모바일,세탁건조기,8010,707907,88.38,🔴
2026-01-04 02:39,IT/모바일,일러스트,26620,3659812,137.48,🔴
2026-01-04 02:39,IT/모바일,사기,8020,9650051,1203.25,🔴
2026-01-04 03:07,증권/주식,환율조회,988000,15274,0.02,🟢
2026-01-04 03:07,증권/주식,엘지화학주가,121830,3908,0.03,🟢
2026-01-04 03:07,증권/주식,검색상위종목,759290,35106,0.05,🟢
2026-01-04 03:07,증권/주식,삼성전자주가,13310900,816263,0.06,🟢
2026-01-04 03:07,증권/주식,삼성중공업주가,1426700,82555,0.06,🟢
2026-01-04 03:07,증권/주식,리플시세,980400,57983,0.06,🟢
2026-01-04 03:07,증권/주식,삼성전자우주가,497000,34299,0.07,🟢
2026-01-04 03:07,증권/주식,대한전선주가,370100,30225,0.08,🟢
2026-01-04 03:07,증권/주식,비트코인시세,2929900,300332,0.1,🟢
2026-01-04 03:07,증권/주식,알테오젠주가,588700,67867,0.12,🟢
2026-01-04 03:07,증권/주식,한미반도체주가,522000,61853,0.12,🟢
2026-01-04 03:07,증권/주식,엑스알피,63090,7352,0.12,🟢
2026-01-04 03:07,증권/주식,종합주가지수,335000,50830,0.15,🟢
2026-01-04 03:07,증권/주식,이더리움시세,707400,121540,0.17,🟢
2026-01-04 03:07,증권/주식,SK하이닉스주가,1846100,347435,0.19,🟢
2026-01-04 03:07,증권/주식,에코프로주가,881100,167257,0.19,🟢
2026-01-04 03:07,증권/주식,네이처셀주가,93560,17846,0.19,🟢
2026-01-04 03:07,증권/주식,원달러환율,1157500,230116,0.2,🟢
2026-01-04 03:07,증권/주식,주식시세,562300,114354,0.2,🟢
2026-01-04 03:07,증권/주식,도지코인시세,124530,25867,0.21,🟢
2026-01-04 03:07,증권/주식,하이닉스주가,1879000,404379,0.22,🟢
